"doc_id","text"
"1130309220249817088","Queen in the North. #GameOfThrones https://t.co/iMlkbT3QLl"
"1130309220245614592","When you don<U+2019>t contribute to a group project &amp; still get an A #GameOfThrones https://t.co/ZrC6cXCVEd"
"1130309220157591552","I knew it would end like this.

#GameofThrones #GOT #DemThrones #FortheThrone https://t.co/AuB152xERR"
"1130309220149145600","All hail Bran the Broken, First of His Name, King of the Andals and the First Men, Lord of the Six Kingdoms, and Protector of the Realm

#GameofThrones #GOTFinale https://t.co/mjsK8b8CO0"
"1130309220115595267","- Que lindo perrito! C<U+00F3>mo se llama?
- Jon Snow
- Puedo tocarlo?
- Si no hace NADA EN TODA LA PUTA SERIE M<U+00C1>S QUE CAGARLA 

#GameOfThrones https://t.co/S67ZrM20Rg"
"1130309220111388680","Verme Cinzento todo bich<U+00E3>o: ""N<U+00E3>o podemos perdoar, tem que ter justi<U+00E7>a""

O PRISIONEIRO: ""N<U+00E3>o <U+00E9> vc que decide""

VC: ""Pois decidam quem manda que eu vou ESPERAR aqui de boas""

Sentido zero #GameOfThrones"
"1130309220065263616","1x01 || 8x06 

SANSA STARK WENT FROM WANTING TO MARRY A PRINCE TO BECOMING QUEEN IN THE NORTH ON HER OWN. 

SHE <U+0001F44F>DID <U+0001F44F>THAT #GameofThrones https://t.co/Buhgjkmfm4"
"1130309220065251328","Jamie Lannister is the nastiest skank bitch I have ever met. Do not trust him, he is a fugly slut. #GameofThrones #GOT https://t.co/N4I3XvBeBy"
"1130309220056948737","Jamie Lannister is the nastiest skank bitch I have ever met. Do not trust him, he is a fugly slut. #GameofThrones #GOT https://t.co/N4I3XvBeBy"
"1130309220027510784","The only good thing that came out of this episode #GamesOfThronesFinale #GOTFinale #GameOfThrones https://t.co/SMF1yneUXM"
"1130309220023373826","DEAD #Gameofthrones https://t.co/eo7AlgwvcY"
"1130309220014936064","He wasn't lying #GameOfThrones https://t.co/nV0cqSrE3r"
"1130309219960254465","Me going back to waiting for Winds of Winter for the real story knowing damn well George is never gonna release it #gameofthrones #DemThrones https://t.co/LEsG2SOi9f"
"1130309219952070656","Necesito ya el spoiler without context de este episodio gracias. #gameofthrones"
"1130309219905953794","He wasn't lying #GameOfThrones https://t.co/nV0cqSrE3r"
"1130309219859795968","@mavictoriab 9, a<U+00F1>os, 8 temporadas y 73 episodios. Lleg<U+00F3> el momento de decir adi<U+00F3>s. El episodio final de #GameofThrones est<U+00E1> por comenzar https://t.co/DWiDHZGKgn"
"1130309219813666824","Stories.. There is nothing in the world more powerful than good story. #GameOfThronesFinale #GameOfThrones #TyrionLannister"
"1130309219801083904","y creo que el que m<U+00E1>s perdi<U+00F3> fue Drogon... #GameofThrones https://t.co/rB5NM6wvG6"
"1130309219771703297","Cuando al que no hace nada en la tarea en grupo le preguntan si lo escriben en la car<U+00E1>tula #GameOfThrones https://t.co/6s76C9GBlk"
"1130309219725598722","The fact that the fricking Big Bang Theory got a better ending will haunt this fandom forever #GameOfThrones #GOT https://t.co/xRbQl7NqcE"
"1130309219620540421","He wasn't lying #GameOfThrones https://t.co/nV0cqSrE3r"
"1130309219603894273","Jon Snow (Aegon Targaryen) - Rey M<U+00E1>s All<U+00E1> Del Muro.
Sansa Stark - La Reina en el Norte.
Bran Stark - Rey de los Seis Reinos y Rey del mundo.
Arya Stark - Conquistadora y Descubridora de un nuevo mundo, bajo el nombre de la casa Stark.

El legado de Ned Stark... <U+0001F43A> #GameOfThrones https://t.co/2isVBVIXhs"
"1130309219595509761","DECEPCIONADO #GameOfThrones !! La cagaron completa"
"1130309219578720262","Jon Snow at the last episode of #GameOfThrones #GameOfThronesFinale  be like https://t.co/Wap9UrcOdU"
"1130309219570393089","heartbroken. Emilia deserved better. #GameOfThrones https://t.co/dxI5AsghuW"
"1130309219541016578","Po na #GameOfThrones"
"1130309219528396801","Hace 30 minutos termin<U+00F3> #GameOfThrones y as<U+00ED> sigo... https://t.co/3hMUirkdqV"
"1130309219511439360","There<U+2019>s nothing in the world more powerful than a good story. #GameOfThrones"
"1130309219499089921","Decep<U+00E7><U+00E3>o amorosa que nada eu tenho decep<U+00E7><U+00E3>o com esse final de Got. #GameofThrones #GameOfThronesFinale"
"1130309219473928192","Siempre cre<U+00ED> que al final de #GameofThrones me quedar<U+00ED>a un vac<U+00ED>o existencial, hoy solo siento decepci<U+00F3>n"
"1130309219465478145","#GameOfThrones Bran is the kid who doesn<U+2019>t do shit in a group project and still gets an A https://t.co/IMVW2wlGs7"
"1130309219448741888","@GameOfThrones @HBO and finally don<U+2019>t get me started about how <U+201C>winter is coming<U+201D> over several seasons, since season 1,  and how we killed off that narrative in one episode. Just lazy writing this entire season and you had a year off of work to make this all end right."
"1130309219448688642","me quedo con esta imagen #GameOfThrones https://t.co/5qoYeVmh1Q"
"1130309219410960390","Que cena meus consagrados, que cena! #GameofThrones #GameOfThronesFinale https://t.co/LMClkFwoDG"
"1130309219406757889","Me going to sleep after watch finale game of thrones #GameofThrones https://t.co/I7NeFyVDr8"
"1130309219390054400","""If you think this has a happy ending, you haven't been paying attention."" #GameOfThrones"
"1130309219364823040","Not to exaggerate but this is the greatest shot in the entire series. #GameOfThrones  https://t.co/9HMz4FfdBx"
"1130309219356499968","Jon Snow n<U+00E3>o fez nada de errado #GameOfThrones"
"1130309219352293376","There<U+2019>s a BRAN new ruler in town, folks #GameofThrones"
"1130309219331256322","""... y el culero se acost<U+00F3> conmigo y al otro d<U+00ED>a regres<U+00F3> con su ex... misma que, voy a recalcar por d<U+00E9>cima vez, era su hermana"" <U+0001F602><U+0001F602><U+0001F602> #GameOfThrones #GoT # https://t.co/JA2MvilnzM"
"1130309219322933249","Robin Arryn straight up longbottomed us  #GameOfThrones https://t.co/hhFQYGq5Ir"
"1130309219280928768","i just want to say THANK YOU to jon snow for ALWAYS doing what is right no MATTER WHAT, westeros does NOT deserve you at all, i love you so much, go and be happy and free north of the wall, you AMAZING person.

#GameOfThrones #TheFinalEpisode https://t.co/Hyt1nmozyB"
"1130309219247362048","@GameOfThrones David Benioff and D.B. Weiss the true villians of season 8 https://t.co/kEwWKeNxVH"
"1130309219234865154","Tom<U+00E9>monos un minuto de nuestro tiempo para recordar a #Renly y pensar en lo prospero que hubiesen sido todos en Westeros de ser <U+00E9>l el rey.

#GameOfThrones. https://t.co/v9DjtVKUCI"
"1130309219230654466","An acceptable ending for #GameofThrones Now to wait for the real ending with the final two books (@GRRMspeaking!)."
"1130309219188727809","Is everybody just going to ignore Robin Arryn<U+2019>s glow up? #GameofThrones #DemThrones https://t.co/g37ZKudFSM"
"1130309219188662272","Hodor died for this #GameOfThrones"
"1130309219176144897","Drogon ao inv<U+00E9>s de tacar fogo no Jon Snow, ele tacou fogo no que realmente matou a Daenerys, o trono #GameOfThronesFinale #GameOfThrones https://t.co/wsS8wx8Eqi"
"1130309219092193281","Sansa when she saw her uncle making a pitch to be king. #GameOfThrones #GoT #DemThrones 

https://t.co/jhJdV5t9kd"
"1130309219029278720","LAST THING THEN IM LOGGING OFF THIS WASTELAND.

I haven<U+2019>t seen a <U+201C>wake up<U+201D>/nudge combo as effective as Drogon since Simba. 10/10 right in the feels #GameOfThrones https://t.co/vw1bNwvH1V"
"1130309219025137665","qualquer pessoa que quiser o trono agora

#GameOfThrones #GameOfThronesFinale https://t.co/hapwyDBmRk"
"1130309219025117184","He wasn't lying #GameOfThrones https://t.co/nV0cqSrE3r"
"1130309219016675329","Lo mejor del final de #GameOfThrones, el reencuentro entre Jon Snow y fantasma <U+0001F97A> https://t.co/fdHCNFckwB"
"1130309219004145664","Uma Rainha do Norte e uma Rainha dos Seis Reinos. O resto n<U+00E3>o aconteceu!
#GameOfThrones https://t.co/BHkql99WNi"
"1130309218999910402","So basically #daenerys literally saved Jon 3 times and the Seven Kingdoms from the NK in order to....get stabbed by her lover? And letting Drogon become an...ORPHAN? #gameofthrones #GameOfThronesFinale https://t.co/Ro3nwiqF8R"
"1130309218991579136","Now I wish that the night king killed everyone. #GameofThrones https://t.co/tqD9NBoj2Y"
"1130309218962219008","-V<U+00ED> 14 millones de posibilidades de  finales
-En cuantos la cagamos?
-En uno
-Ok
#GameOfThrones https://t.co/dQYqugnbJJ"
"1130309218903441408","The best 2 scenes <U+2764><U+FE0F>
#TheFinalEpisode #GameOfThrones https://t.co/uYdH9UieRW"
"1130309218890862593","Despu<U+00E9>s de ver c<U+00F3>mo termina la que pudo haber sido la mejor serie de la historia #GameofThrones https://t.co/SdHkIb4qPr"
"1130309218874142725","@Paulin_Bouchard J'ai le c<U+0153>ur froiss<U+00E9>. Je voulais #JonSnow sur le Tr<U+00F4>ne. Vraiment !!!! #GameOfThronesFinale #GameOfThrones"
"1130309218853150721","best part of the finale tbh #gameofthrones https://t.co/iqsGXGApDv"
"1130309218848919552","Espero acordar e achar qur tudo isso foi FAKE NEWS 
#GameOfThrones https://t.co/vFxym4M2Dg"
"1130309218844717056","LMAO #GAMEOFTHRONES ACTUALLY ENDED LIKE THIS https://t.co/UyctJWieqU"
"1130309218811170816","Ese momento en que te diste cuenta de que las teor<U+00ED>as de los fans fueron mucho mejores que este final tan mierda.

#GameOfThrones 
#GameOfThronesFinale https://t.co/XXVTwnwd1h"
"1130309218781810689","Shoutout to the good boys who made me cry this episode #GameOfThrones https://t.co/ykMjfQGMSP"
"1130309218773471233","jamie lannister is a FUGLY SLUT. DO NOT TRUST HIM. #GameofThrones #DemThrones https://t.co/Tjmjn4uMg0"
"1130309218752499712","i just want to say THANK YOU to jon snow for ALWAYS doing what is right no MATTER WHAT, westeros does NOT deserve you at all, i love you so much, go and be happy and free north of the wall, you AMAZING person.

#GameOfThrones #TheFinalEpisode https://t.co/Hyt1nmozyB"
"1130309218744066048","Jon Snow (Aegon Targaryen) - Rey M<U+00E1>s All<U+00E1> Del Muro.
Sansa Stark - La Reina en el Norte.
Bran Stark - Rey de los Seis Reinos y Rey del mundo.
Arya Stark - Conquistadora y Descubridora de un nuevo mundo, bajo el nombre de la casa Stark.

El legado de Ned Stark... <U+0001F43A>  #GameOfThrones https://t.co/VRJXzO98kl"
"1130309218697793537","How did you feel about that ending? <U+0001F602> #GAMEOFTHRONES #GameOfThronesFinale https://t.co/kI2WD77XGl"
"1130309218681217025","Agora entendo porque vc queria matar todos, desculpa por n<U+00E3>o estar do seu lado quando vc precisou #GameOfThrones https://t.co/AwuZJEgZ3t"
"1130309218681217024","*Every GOT fan after watching that last episode*

#GameofThrones #GameOfThronesFinale https://t.co/HBoF1XXSMF"
"1130309204265377794","Am I the only one who thinks Bran is a terrible person ?? He knew King's Landing was going to burn but he let it anyways in order to become king !! WHY IS NO ONE TALKING ABOUT IT #GameOfThrones https://t.co/uIXQ8RezVm"
"1130309218676944896","When the creepy guy at work that does nothing gets a promotion 

#GOT #GameofThrones https://t.co/IiqJM74sOE"
"1130309218647597059","#GameOfThronesFinale Literalmente la cara de muchos despu<U+00E9>s del final de #GameOfThrones https://t.co/UOJWvoDVX0"
"1130309218580484096","Why have a bombshell like him being Targeryen if you don't use it thats like Dany having them dragons and keeping them on the block #GameOfThrones #GOT #DemThrones"
"1130309218563706880","eu t<U+00F4> muito putassa com esse final #GameofThrones"
"1130309218529976321","en honor al final de got, les dejo estas fotos de sansa stark siendo la reina del norte #GameOfThrones https://t.co/gt0EOHV9H9"
"1130309218517434369","Drogon be like: ""Pinag aagawan nyo yang bakal na yan, sunugin ko nga yan. Taena nyo lahat isa isa. Hahaha"" #GameOfThrones #Daenerys #Drogon no more iron throne fvckers. https://t.co/n8hsXn2FqO"
"1130309218492399617","Tyrion played the smart game.
Daenerys played her own game. 
Jon Snow hated the game. 
Sansa played the long game. 
Arya thought the game was meaningless.
Greyworm doesn't play-play games. 
Bran has all the cheat codes to the game. 
Drogon: ""F*ck y'all game..."" 
#GameOfThrones"
"1130309218488258562","Essa cena me destruiu de tantas maneiras... #GameOfThrones https://t.co/wxSEt3y8tJ"
"1130309218463096832","Exijo un spin-off de Arya como Crist<U+00F3>bal Col<U+00F3>n

#GOT
#GameofThrones 
#GameOfThronesFinale https://t.co/INUovXXyKa"
"1130309218450460672","Dammit. Whatever. Fine. The goodest boy finally won. #GameOfThrones https://t.co/PioBcXoASg"
"1130309218425331712",".@HBO @KelloggsUS @Adam_Jacobi At the end of the day, #GameOfThrones was about one thing: #Bran makes shit happen. #fiber"
"1130309218278531073","Seguir<U+00E1> siendo la <U+00FA>nica monarqu<U+00ED>a que acepto.
#GameOfThrones https://t.co/XMYmAnW1eM"
"1130309218227986432","Don<U+2019>t need an Iron Throne if you got your own chair #GameOfThrones https://t.co/Qys6Aevh3V"
"1130309218202992640","So basically the Stark family just monopolized #GameOfThrones King of The 7 kingdoms! Queen of the North! Lord Commander of the Nights Watch/ King Beyond the Wall and the Conqueror of Everything West of Westeros! Fast forward to Stark Industries! It all makes sense!"
"1130309218169368576","the progression of drogon with his mother. i<U+2019>m so heartbroken. #gameofthrones https://t.co/mQzWio4gZw"
"1130309218165125120","Qued<U+00F3> en el trono el que yo dec<U+00ED>a. Era el m<U+00E1>s apto!#GameOfThrones"
"1130309218148470784","""You're a Dragon. Be a Dragon."" The best shot of the episode. #GameOfThrones https://t.co/my3aO1mw3P"
"1130309218144145408","""And who has a better story than Bran?"" #GameOfThrones https://t.co/m7MNTEIUhy"
"1130309217993285633","The Series Finale of #GameofThrones is tonight. 

Today is the last Game of Thrones Day ever, let<U+2019>s enjoy it. https://t.co/vYwewmkDNg"
"1130309217988927488","My current drug: https://t.co/Wh4bb7ifIv"
"1130309217972301825","Essa deveria ser a verdadeira rea<U+00E7><U+00E3>o do Ghost quando o Jon Snow chegasse na muralha #GameofThrones https://t.co/YenAACtEua"
"1130309217972154368","#GameofThrones
#GameOfThronesFinale
#GOT
#DemThrones
Everyone when they ask D&amp;D did they know what they was doing in season 8 

D&amp;D: https://t.co/lmhOPOC78o"
"1130309217955459073","Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we couldn<U+2019>t have asked for a better Tyrion Lannister. Thank you Peter Dinklage #GameOfThrones #TheFinalEpisode https://t.co/a6LY5t6goj"
"1130309217926209536","So I fell asleep during #GameofThrones because Michael thought it would be a good idea to turn all the lights off"
"1130309217896816640","As much as I loathe D&amp;D and what they did to this season, I have to give them directorial credit for this dope fucking shot. #GameOfThrones https://t.co/CHXnzzzMQH"
"1130309217875894274","Everyone cancelling their hbo subscription after tonight 
#gameofthrones https://t.co/xUMmlWkiMN"
"1130309217875894273","Despite what we all think about this series finale, Daenerys becoming the Dragon Queen is one of the greatest shots in TV history.
#GameofThrones
#GameOfThronesFinale https://t.co/JeZQSWJZZf"
"1130309217838141440","The cinematographer didn<U+2019>t have to go that hard. But he did that. He did that for us. #GameOfThrones #GameOfThronesFinale https://t.co/UkLHY10h0g"
"1130309217838129153","LMAO #GAMEOFTHRONES ACTUALLY ENDED LIKE THIS https://t.co/UyctJWieqU"
"1130309217829773322","Lady Brienne updating Cersei Lannister<U+2019>s page like
#GameOfThrones https://t.co/wgusyhgfFc"
"1130309217817112576","And now my watch has ended.. big love for @GameOfThrones for such a beautiful show that will never be forgotten! I spent so many hours invested into this masterpiece and wouldn<U+2019>t have wanted it to end any other way. Thank you GOT.. <U+0001F927><U+0001F60A>"
"1130309217808576512","DRACARYS

 #GameOfThrones https://t.co/5hJ4XN2dY0"
"1130309217779376128","that was the most underwhelming ending to a show I<U+2019>ve ever had to sit through #GameOfThrones https://t.co/JSjmdXTD6U"
"1130309217741676544","#GameOfThrones Rest in ice my king you should have been king https://t.co/cBRU6K4TNH"
"1130309217737367552","El me minti<U+00F3>, <U+00E9>l me dijo que me amaba y no era verdad.

#GameOfThrones https://t.co/XEHH4GXyq4"
"1130309217695330305","That was a dumb ending and you know it  #GameOfThrones"
"1130309217686917120","As someone who does not watch #GAMEOFTHRONES I can honestly say, I am fine with how they ended it."
"1130309217657786368","Cuando llegas a casa de tu novia y te dice que no est<U+00E1>n sus pap<U+00E1>s. #GameOfThronesFinale #GameOfThrones https://t.co/9KF80FvG55"
"1130309217615777794","Sam: maybe we should try democracy? 
Lords: 
#GAMEOFTHRONES https://t.co/OlA3ohQneJ"
"1130309217599074307","sansa stark outliving her abusers and becoming queen in the north is the level of bad bitch no one in westeros can reach #gameofthrones #thefinalepisode https://t.co/G3MqVR2F1p"
"1130309217544486912","#GameofThrones 
Writers trying to appease the pissed off audience https://t.co/vSkKr8HUHB"
"1130309217515167744","What a shot.....

#GameOfThrones https://t.co/Ri1ke9vZEC"
"1130309217510940672","The only things worth crying over in #TheFinalEpisode of #GameOfThrones are: https://t.co/RU0RtH4qXF"
"1130309217510932480","#GameOfThrones https://t.co/5DB7bMkovE"
"1130309217506799616","Me after #GameOfThronesFinale https://t.co/MPLtte2OBf
#GameOfThrones 
#TheFinalEpisode"
"1130309217468837888","THE MOMENT MOST PLEASING TO ME IN MY CAREER, ALL HAIL QUEEN IN THE NORTH SANSA STARK #TheFinalEpisode #GameofThrones https://t.co/ICrli9klRA"
"1130309217448026112","Quiet in the realm.

#TheFinalEpisode is here. #GameofThrones https://t.co/HKMWjdPEUx"
"1130309217443831808","this shot is insanely powerful #gameofthrones https://t.co/XBSDinuozB"
"1130309217397592064","Es el domingo perfecto!!! 
-Salir con mi #AmanteBandido <U+0001F60D>
-Eliminan al Am<U+00E9>rica
-Final de #GameOfThrones 
-Eliminan al Am<U+00E9>rica
-Final de #TheBigBangTheory 
-Eliminan al Am<U+00E9>rica 
Jajajajaja..."
"1130309217368399873","the progression of drogon with his mother. i<U+2019>m so heartbroken. #gameofthrones https://t.co/mQzWio4gZw"
"1130309217347362816","Me waiting for George R R Martin to release his books so I can get a proper ending: 
#GameofThrones https://t.co/wMMCpyLJ3k"
"1130309217339006976","This scene ruined me. Drogon is completely alone now. He lost Viserion, he lost Rhaegal and now he lost his mother. <U+0001F494><U+0001F494> #GameOfThrones #GameOfThronesFinale https://t.co/NUBazsggZ5"
"1130309217322262528","#GameOfThrones My Queen Forever !!!<U+2764><U+FE0F> https://t.co/QaKr231XIF"
"1130309217322176513","""Si crees que esto tiene un final feliz,no haz estado prestando atencion""#GameOfThrones #GameOfThronesFinale https://t.co/kpEoocDJVo"
"1130309217305419777","#GameOfThrones Season 8 Episode 6 spoilers without context https://t.co/F9SzwjVCXj"
"1130309217242505216","Now we know why the Night King was really coming after Bran, to avoid this bullshit #GOT #gameofthrones #DemThrones https://t.co/sw3O1OxfqL"
"1130309217225777152","Ahora todo tiene sentido, Arya descubri<U+00F3> Am<U+00E9>rica.<U+0001F92D> #GameOfThrones #GameOfThronesFinale https://t.co/UKLkBXKDnq"
"1130309217187971072","The only thing more disappointing than the ending of @GameOfThrones was the fact that @Delta forgot some equipment and now our flight is being pushed from 10:20 pm to 1:00 am (after getting pushed back to 11:35 and 12:35).

What a nightmare. I have to work at 8:00 am. https://t.co/89slHAqaGc"
"1130309217171066880","Nobody noticed that Jon Snow and Aemon Targaryen have similar stories?
#GameOfThrones https://t.co/b0KztGkv9Z"
"1130309217095757824","Una de las mejores escenas de <U+00E9>ste episodio, siempre te recordaremos Daenerys Targaryen.

#GameOfThrones https://t.co/AVCfworxsW"
"1130309217078960128","#GameOfThrones https://t.co/olNhS2cSoQ"
"1130309217032835076","Deadass, I love how the FIRST thing the council did was make sure all the Black people left Westeros #GameofThrones #DemThrones https://t.co/jSZ0bYwivU"
"1130309217003409408","Despu<U+00E9>s del final de mierda... Cual fue el mejor capitulo de #GameOfThrones #GameOfThronesFinale <U+0001F914><U+0001F914><U+0001F914><U+0001F914><U+0001F914>"
"1130309216923729922","En la intro quer<U+00ED>a ver m<U+00E1>s.
No s<U+00E9> un desembarco del Rey en  llamas, Torres caen, mucho humo, no s<U+00E9>....<U+00A1><U+00A1> algo as<U+00ED> como en #Winterfell.
Desde la intro empezamos mal #GameOfThrones escenas rescatables si hubieron. https://t.co/OgfaW7zZ4G"
"1130309216911200259","Drogon picking up Dany<U+2019>s dead body is basically the Penguin death from <U+201C>Batman Returns<U+201D>
#GameOfThrones #DemThrones https://t.co/o4Bcr30Mje"
"1130309216902766593","Despu<U+00E9>s de ver el final de #GameOfThrones #Got https://t.co/6sfINOHCnU"
"1130309216839917578","Las palabras m<U+00E1>s sabias sobre lo que va a ocurrir con #GameOfThrones las tiene GRRM: ""Mucha gente dir<U+00E1> 'El final de la serie es mejor que el de los libros, menos mal que lo cambiaron' y otros dir<U+00E1>n que D&amp;D se equivocaron, y todos se pelear<U+00E1>n en Internet"". https://t.co/z2MrpbcwUV"
"1130309216827256832","#GameofThrones
Sansa: <U+201C>Uncle, please sit.<U+201D>

Edmure Tully: https://t.co/QNqd57mKb8"
"1130309216747626496","OH so that<U+2019>s what the breast milk did for robin 

#gameofthrones https://t.co/gRAQzGP1th"
"1130309216726585344","I was happy with that ending. My girl Arya survived all 8 seasons and that<U+2019>s all I care about <U+0001F62D><U+0001F62D><U+0001F62D> #GameOfThrones"
"1130309216651173888","-V<U+00ED> 14 millones de posibilidades de  finales
-En cuantos la cagamos?
-En uno
-Ok
#GameOfThrones https://t.co/dQYqugnbJJ"
"1130309216558673921","Thank you @GameOfThrones"
"1130309216542121984","the biggest reason to why this is so heartbreaking is bc it<U+2019>s the same scene of the lion king where simba tries to wake up his dad. #gameofthrones https://t.co/KqmImIXUiA"
"1130309216483385344","Let<U+2019>s all remember the wonderful journey. Not the last few hours. #GameOfThrones was a wild ride and I thank the writers, actors and entire crew for what they gave us. Bravo!!"
"1130309216453955584","Sansa Reina de Invernalia es todo lo que necesitaba. Mi ni<U+00F1>a convertida en reina, qu<U+00E9> orgullo y qu<U+00E9> bien elijo siempre <U+0001F495>#GameofThrones #TheFinalEpisode https://t.co/iFMKIZ4KDY"
"1130309216445640704","Sansa the next time she sees Bran

#GameofThrones #demthrones

 https://t.co/jTItvqKKUH"
"1130309216378470400","<U+201C>Jaime Lannister is the nastiest skank bitch I<U+2019>ve ever met. DO NOT TRUST HIM. He is a fugly slut!<U+201D> #GameOfThronesFinale #DemThrones #GameOfThrones https://t.co/Fv4i1c0DBj"
"1130309216336580609","Vai ser dif<U+00ED>cil n<U+00E3>o ver mais a Maisie como Arya, mas sobreviveu e o final foi lindo not today, carai #GameofThrones https://t.co/BpEyYXQ8Pg"
"1130309216298766337","He didn<U+2019>t kill #JonSnow because he didn<U+2019>t blame Jon,he blamed the iron throne. Dragon knew that the throne killed his mother. That scene was heartbreaking and perfect. He finished his mother<U+2019>s wishes &amp; broke the wheel. #GameOfThronesFinale #GameOfThrones  https://t.co/k9YxJOJtQ8"
"1130309216269414400","i just want to say THANK YOU to jon snow for ALWAYS doing what is right no MATTER WHAT, westeros does NOT deserve you at all, i love you so much, go and be happy and free north of the wall, you AMAZING person.

#GameOfThrones #TheFinalEpisode https://t.co/Hyt1nmozyB"
"1130309216143577088","Comparte y dale like a este Bran de la suerte para que triunfa en la vida sin hacer nada.
#GameOfThrones #BranStark https://t.co/CdvE3yQ0Ko"
"1130309216126865408","<U+201C>...and they lived happily ever after<U+201D> #GameofThrones https://t.co/cSK1qdAIdY"
"1130309216126820352","Everyone the whole season: BRAN, TELL US WHAT'S GOING ON
Bran:
#GameOfThrones #GameOfThronesFinale https://t.co/Z5pKNSAfp8"
"1130309216076533760","Silencio en el Reino. #GameofThrones https://t.co/TDYIvAeT3B"
"1130309216063721473","Me speechless at the writers of GoT on how they managed to fuck up an unfuckable show 
#GameofThrones
 https://t.co/yJDzIb7QvG"
"1130309216059584512","Tyrion played the smart game.
Daenerys played her own game. 
Jon Snow hated the game. 
Sansa played the long game. 
Arya thought the game was meaningless.
Greyworm doesn't play-play games. 
Bran has all the cheat codes to the game. 
Drogon: ""F*ck y'all game..."" 
#GameOfThrones"
"1130309216022028293","Drogon estar<U+00E1> volando hacia las casas de los responsables de este final de serie. <U+00A1>Qu<U+00E9>malos a todos! 

#GameOfThrones https://t.co/5zj5Tl5vpZ"
"1130309216022016005","Cuando visitas a tu novia y ella te pregunta si quieres ir a ver Netflix en su cuarto #GameOfThrones https://t.co/z5ZjYiAUYR"
"1130309216017756160","Soraya Montenegro al enterarse que el nuevo rey es un lisiado #GameofThrones https://t.co/9Kjv4zXCZj"
"1130309215988457473","Pues #GameOfThrones nos mostr<U+00F3> algo importante que no hemos aprendido: Nos deber<U+00ED>amos gobernar basados en la memoria y en la historia. No fue el guerrero, no fue el heredero, fue aquel que ten<U+00ED>a claro los errores que no se deben volver a cometer."
"1130309215929667586","Cuando vas a visitar a tu abuela y te pregunta si ya comiste #gameofthrones https://t.co/J37qOjQktK"
"1130309215921352709","*Sam tries to bring democracy to westeros* 

The Lords and Ladies: 
#GameOfThrones https://t.co/eViiTMSVSG"
"1130309215871016961","Drogon e Ghost provaram que pet <U+00E9> o trem mais maravilhoso desse e de qualquer mundo.
Bicho luta.
Sofre.
Chora. 
E <U+00E9> leal at<U+00E9> o fim.

#GameOfThrones
#GameOfThronesFinale https://t.co/O7vWA0wuZ0"
"1130309215741009927","Una de las mejores escenas de <U+00E9>ste episodio, siempre te recordaremos Daenerys Targaryen.

#GameOfThrones https://t.co/AVCfworxsW"
"1130309215736799233","Hablame de momento hermoso #GameOfThrones https://t.co/XquWdVJN1n"
"1130309215736684544","#GameofThrones the moment we were really waiting for https://t.co/VXwWwUmxfJ"
"1130309215673827329","Give me an Arya Stark spin-off....or give me death!  #GameOfThrones https://t.co/h3oEuPqg9X"
"1130309215631937537","""When the snow falls and the white winds blow, the lone wolf dies but the pack survives."" #GameOfThrones"
"1130309215615164417","Thank you #GameOfThrones for being the greatest television show. #andnowmywatchhasended https://t.co/eL3ThvjSj9"
"1130309215602597889","My queen! 
#GameOfThrones
#GameofThronesFinale

 https://t.co/FeePs5OlZN"
"1130309215581396993","the biggest reason to why this is so heartbreaking is bc it<U+2019>s the same scene of the lion king where simba tries to wake up his dad. #gameofthrones https://t.co/KqmImIXUiA"
"1130309215573204994","Comparte este Jon Snow de la suerte para que siempre puedas liberarte de tus relaciones toxicas. #GameOfThrones https://t.co/fQD1xMThkA"
"1130309215552180224","Drogon didn<U+2019>t kill Jon because he didn<U+2019>t blame him for killing Daenerys, he blamed the iron throne. Drogon knew that the iron throne killed his mother, Drogon finished his mother<U+2019>s wishes and broke the wheel! this scene was heartbreaking<U+0001F623> #GameOfThrones https://t.co/reatxPpcU8"
"1130309215548039168","GOT ended well. Quit your whining. @GameOfThrones #itsover"
"1130309215543652352","#GameofThrones No ser<U+00E1> Los Simpsons, pero Kit Harrington lo predijo muchachos https://t.co/xZlyV0ZUD7"
"1130309215434805250","After putting all that time into watching #GameOfThrones https://t.co/zaYpNgS85B"
"1130309215359311873","My reaction to the #GameOfThrones series finale episode... https://t.co/X1CaWrZ1e0"
"1130309215317311489","What Dany should<U+2019>ve done when Jon said <U+201C>you<U+2019>ll always be my queen<U+201D>
 #GameOfThronesFinale #GameOfThrones https://t.co/OQ9qVPnTcX"
"1130309215313190913","Hodor died for this shit. You hate to see it. #GameOfThrones"
"1130309215204052994","My heart is breaking that #GameOfThrones is over <U+0001F62D><U+2764><U+FE0F> what a magnificent show &amp; congrats to the amazing cast that truly wow<U+2019>d us season after season <U+0001F64C><U+0001F3FB> I<U+2019>ve been a diehard fan since the first episode of season 1, and i was not disappointed in this ending!!"
"1130309215170564099","Comparte este Bran de la suerte para triunfar en la vida sin hacer una mierda #GameOfThrones https://t.co/rLxTtJQWSI"
"1130309215162122240","<U+00BF>Qu<U+00E9> es lo que m<U+00E1>s te ha gustado de un cap<U+00ED>tulo de 1 hora y cuarto? 
Pues b<U+00E1>sicamente 4 Segundos 
 #GameOfThrones https://t.co/7WPnJgK7Ii"
"1130309215136784384","#GameofThrones Waiting 2 years for this season like: https://t.co/fC0hO6f1Uy"
